3.222309333275251220e+02,2.085063787201627861e+02,1.547913514879151364e+02,3.059366774091485581e+02,1.489115858591424910e+02,3.286837141760888130e+02,1.657443281385094735e+02,2.321331713990346941e+02,3.916005382942328197e+02
1.279300328565895768e+02,2.257383297656251955e+02,8.455794660859756107e+01,4.140653253207288799e+03,7.582108591855850932e+01,1.918044480455170287e+03,8.379134430563233593e+01,2.332098150821549609e+02,1.264530811623339019e+02
4.805304198807720013e+02,1.126378322637227029e+03,1.055131335586664864e+04,1.344152004678185904e+03,1.108060468346583093e+03,2.699347616902477967e+03,2.737575570517682081e+03,8.632346122907530344e+02,4.551582713826950339e+02
1.387248694763015351e+02,2.763642309455838131e+02,1.028360130963636578e+02,9.335047765164499651e+02,9.679422229477572159e+01,2.665257588365152060e+03,9.890995366499956276e+01,2.782121232490860621e+02,1.332980874941739273e+02
1.679160282654102616e+02,2.490340553544403974e+02,1.372351854632217396e+02,1.199224839379560990e+03,1.265966364944478784e+02,1.311468719285626321e+03,1.572988668499600351e+02,2.649319353975793661e+02,1.883445788053155923e+02
3.624551200335705653e+04,6.293353421296494162e+03,8.278861885491484145e+02,5.680234117576930657e+03,6.222313765387407329e+02,1.758743191356535681e+04,5.256170795978753176e+02,1.191694143374824307e+03,1.396041300028427713e+03
1.197527199725853535e+02,5.968674804901507969e+02,8.479178864304091690e+01,1.291723293267415784e+03,7.511923849434768385e+01,1.186207821024516306e+03,8.401912464743473663e+01,5.314503343076503370e+02,1.160849495002867542e+02
1.275419691179053416e+03,1.043929308208836346e+03,6.111088867116378651e+02,3.012216989972991087e+03,7.164376407219384646e+02,2.087535074762610748e+03,5.054643763874257729e+02,5.237613500616144847e+03,4.620055492025073363e+03
1.712710169515817995e+02,2.538846173793805860e+02,1.572749128794097828e+02,8.449569415449795997e+02,1.294564628611318824e+02,6.640430341451768754e+02,1.384545673309908693e+02,2.548555954951234526e+02,1.795649851839963844e+02
1.312073802105682603e+02,2.848686674730103050e+02,1.081068485371573615e+02,2.049968541496974922e+03,9.691572647805992347e+01,1.217695509474311166e+03,1.012214792258633196e+02,2.880927912041612444e+02,1.557526729231121863e+02
5.127302420631026507e+02,7.679756001476929441e+02,3.762385804332846419e+03,1.889299788851885069e+03,1.130020166802178892e+03,5.120177219362839423e+03,1.058690277037901615e+04,1.006093050203792814e+03,5.038686164657049744e+02
1.334551878863229319e+02,2.138981368194220352e+02,8.799350949413862111e+01,1.532362357562184798e+03,7.702472927732789287e+01,4.221219873036320678e+03,8.857141163943278173e+01,2.123696956114829106e+02,1.299996491007063355e+02
4.174777146678752615e+02,2.370942160697177599e+02,1.603360601155319216e+02,3.139158742513985203e+02,1.530806492770638556e+02,3.239220568417161985e+02,1.639987233228247305e+02,2.329361188649857866e+02,3.354748352116563979e+02
